PVSYST 7.2.16
;File;File date;Description
Projekt;Testprojekt_Project.PRJ;22/06/22 16h17;Le_Havre_Projekt;
Geografischer Standort;Le Havre_PVGIS_API_TMY.SIT;22/06/22 16h17;Le Havre;France;Europe;;
Wetterdaten;Le Havre_PVGIS_SARAH_2008.MET;22/06/22 16h15;Le Havre;PVGIS-SARAH;2008;
Simulationsvariante;Testprojekt_Project.VC0;22/06/22 12h08;Halle_test;
Simulation date;;22/06/22 16h34

Simulation:;Stundenwerte; von 01/01/08; bis 31/12/08 

Datum;GlobInc;EArray;E_Grid;HSol;AzSol;AngInc;AngProf;T_Amb;WindVel;TArray;IArray;UArray;EOutInv
06/07/08 19:00;144,65;1,1391;1,1079;16,445;105,93;73,421;76,482;17,36;7,0999;22,278;2,4902;457,44;1,1079
06/07/08 20:00;27,848;0,2177;0,1874;7,3787;116,62;86,095;131,66;16,03;6,41;17,034;0,4952;439,54;0,1874
06/07/08 21:00;0;0;0;1,6386;124,15;90;173,33;15,5;6,14;0;0;0;0
06/07/08 22:00;0;0;0;0;0;90;0;15,01;5,8601;0;0;0;0
06/07/08 23:00;0;0;0;0;0;90;0;14,78;5,66;0;0;0;0
07/07/08 00:00;0;0;0;0;0;90;0;14,41;5,7199;0;0;0;0
07/07/08 01:00;0;0;0;0;0;90;0;14,04;5,93;0;0;0;0
07/07/08 02:00;0;0;0;0;0;90;0;13,75;6,3399;0;0;0;0
07/07/08 03:00;0;0;0;0;0;90;0;13,45;6,4801;0;0;0;0
07/07/08 04:00;0;0;0;0;0;90;0;13,34;6,7601;0;0;0;0
07/07/08 05:00;0;0;0;2,0859;-123,36;90;177,4;13,09;6,9699;0;0;0;0
07/07/08 06:00;13,706;0,1038;0,052;8,458;-115,12;90;168,15;13,1;7,0999;13,598;0,2397;433,02;0,052
07/07/08 07:00;28,858;0,2303;0,2014;17,613;-104,45;87,343;150,7;13,18;7,0999;14,223;0,5161;446,24;0,2014
07/07/08 08:00;46,991;0,3828;0,3538;27,219;-93,651;74,706;127,95;13,32;7,66;15,006;0,8439;453,65;0,3538
07/07/08 09:00;283,16;2,3741;2,3344;36,938;-81,986;61,673;105,44;13,71;7,93;23,74;5,1044;465,1;2,3344
07/07/08 10:00;374,67;3,1347;3,0851;46,343;-68,332;48,379;88,409;15,09;9,03;28,544;6,8384;458,4;3,0851
07/07/08 11:00;432,71;3,5959;3,5403;54,751;-50,905;34,922;76,983;16,08;8,28;31,711;7,9383;452,98;3,5403
07/07/08 12:00;172,62;1,4331;1,4007;60,937;-27,426;21,396;69,394;17,4;8,28;23,565;3,1261;458,44;1,4007
07/07/08 13:00;813,96;6,3957;6,2835;63,11;1,9852;8,0748;64,254;18,62;7,79;48,901;15,189;421,09;6,2835
07/07/08 14:00;181,13;1,5043;1,4716;60,321;30,865;6,8237;60,765;17,49;8,41;23,961;3,2817;458,4;1,4716
07/07/08 15:00;168,59;1,3975;1,3651;53,753;53,46;20,052;58,548;17,72;8,6201;23,743;3,0531;457,73;1,3651
07/07/08 16:00;649,17;5,2578;5,1724;45,162;70,27;33,578;57,561;17,49;8,4799;41,385;12,052;436,28;5,1724
07/07/08 17:00;381,27;3,1654;3,1154;35,685;83,581;47,047;58,221;17,67;8,0001;31,453;6,9947;452,55;3,1154
07/07/08 18:00;235,48;1,951;1,9151;25,959;95,082;60,361;62,132;17,23;7,31;25,606;4,2509;458,96;1,9151
07/07/08 19:00;104,46;0,8383;0,8082;16,393;105,83;73,425;76,115;16,85;6,9699;20,489;1,8382;456,03;0,8082
07/07/08 20:00;12,337;0,0932;0,0395;7,3209;116,52;86,109;131,49;16;6,4801;16,458;0,2193;425,2;0,0395
07/07/08 21:00;0;0;0;1,5753;124,06;90;173,54;15,28;5,79;0;0;0;0
07/07/08 22:00;0;0;0;0;0;90;0;14,73;5,5899;0;0;0;0
07/07/08 23:00;0;0;0;0;0;90;0;14,51;5,7199;0;0;0;0
08/07/08 00:00;0;0;0;0;0;90;0;14,17;5,5899;0;0;0;0
08/07/08 01:00;0;0;0;0;0;90;0;14,23;5,7199;0;0;0;0
08/07/08 02:00;0;0;0;0;0;90;0;14,37;6,28;0;0;0;0
08/07/08 03:00;0;0;0;0;0;90;0;14,36;6,69;0;0;0;0
08/07/08 04:00;0;0;0;0;0;90;0;14,09;6,6201;0;0;0;0
08/07/08 05:00;0;0;0;1,9759;-123,32;90;177,54;13,98;6,41;0;0;0;0
08/07/08 06:00;21,958;0,171;0,132;8,3505;-115,08;90;168,29;13,94;6,3399;14,733;0,3888;439,84;0,132
08/07/08 07:00;38,941;0,3138;0,2849;17,508;-104,4;87,423;150,82;13,98;5,93;15,381;0,6982;449,41;0,2849
08/07/08 08:00;187,59;1,532;1,499;27,116;-93,592;74,78;128,01;14,21;6,69;20,689;3,2948;464,97;1,499
08/07/08 09:00;440,96;3,613;3,5571;36,835;-81,921;61,74;105,42;14,93;7,17;30,541;7,9342;455,37;3,5571
08/07/08 10:00;301,05;2,5159;2,4744;46,237;-68,266;48,441;88,34;15,82;7,5899;26,58;5,4639;460,46;2,4744
08/07/08 11:00;377,61;3,1439;3,0941;54,639;-50,851;34,981;76,896;16,64;8,07;30,248;6,9105;454,94;3,0941
08/07/08 12:00;161,13;1,3404;1,3083;60,821;-27,42;21,454;69,302;16,7;7,93;22,451;2,9165;459,59;1,3083
08/07/08 13:00;176,98;1,4704;1,4377;63;1,9025;8,1505;64,158;17,34;8,0001;23,662;3,2059;458,64;1,4377
08/07/08 14:00;412,81;3,415;3,3617;60,231;30,719;6,8433;60,663;17,83;8,0001;32,771;7,5807;450,48;3,3617
08/07/08 15:00;88,831;0,7234;0,6938;53,681;53,306;20,043;58,436;18,23;7,45;21,409;1,6011;451,8;0,6938
08/07/08 16:00;338,73;2,8105;2,7651;45,102;70,129;33,568;57,43;18,42;6,7601;30,647;6,2019;453,17;2,7651
08/07/08 17:00;517,73;4,2416;4,1775;35,63;83,456;47,041;58,056;18,01;6,0001;36,883;9,5569;443,83;4,1775
08/07/08 18:00;213,56;1,7701;1,7354;25,905;94,968;60,361;61,898;17,24;4,6899;24,838;3,8557;459,07;1,7354
08/07/08 19:00;18,459;0,1412;0,0965;16,336;105,72;73,433;75,73;17,16;5,03;17,835;0,3283;430,05;0,0965
08/07/08 20:00;26,037;0,203;0,17;7,2568;116,43;86,126;131,31;16,18;5,4499;17,121;0,4634;438,11;0,17
08/07/08 21:00;0;0;0;1,5057;123,97;90;173,79;15,59;4,9;0;0;0;0
08/07/08 22:00;0;0;0;0;0;90;0;14,99;4,4801;0;0;0;0
08/07/08 23:00;0;0;0;0;0;90;0;14,57;4,2099;0;0;0;0
09/07/08 00:00;0;0;0;0;0;90;0;14,09;3,8601;0;0;0;0
09/07/08 01:00;0;0;0;0;0;90;0;13,71;3,4499;0;0;0;0
09/07/08 02:00;0;0;0;0;0;90;0;13,27;3,03;0;0;0;0
09/07/08 03:00;0;0;0;0;0;90;0;12,93;2,9701;0;0;0;0
09/07/08 04:00;0;0;0;0;0;90;0;12,74;2,9701;0;0;0;0
09/07/08 05:00;0;0;0;1,997;-123,09;90;177,5;12,6;3,1001;0;0;0;0
09/07/08 06:00;44,475;0,3612;0,3323;8,2385;-115,03;90;168,43;12,77;3,38;14,361;0,7957;453,94;0,3323
09/07/08 07:00;111,79;0,8573;0,8272;17,399;-104,34;87,506;150,95;13,75;3,7201;17,411;1,8538;462,45;0,8272
09/07/08 08:00;219,2;1,7531;1,7185;27,008;-93,526;74,854;128,07;14,73;5,2401;22,158;3,7776;464,06;1,7185
09/07/08 09:00;109,69;0,9084;0,8781;36,727;-81,849;61,808;105,39;15,59;7,03;19,499;1,9779;459,28;0,8781
09/07/08 10:00;83,96;0,6886;0,659;46,126;-68,192;48,504;88,262;16,17;6,3399;19,169;1,5121;455,39;0,659
09/07/08 11:00;112,3;0,926;0,8956;54,522;-50,789;35,04;76,802;16,93;6,3399;20,94;2,0272;456,76;0,8956
09/07/08 12:00;545,43;4,4553;4,3884;60,699;-27,407;21,513;69,202;18,08;6,6201;38,005;10,081;441,93;4,3884
09/07/08 13:00;172,17;1,4168;1,3844;62,883;1,8228;8,2287;64,055;19,47;6,69;25,631;3,1186;454,3;1,3844
09/07/08 14:00;198,69;1,6321;1,5984;60,133;30,572;6,8692;60,555;20,25;6,6201;27,368;3,6023;453,07;1,5984
09/07/08 15:00;164,72;1,3464;1,3143;53,603;53,147;20,037;58,316;20,88;6,41;26,782;2,9832;451,32;1,3143
09/07/08 16:00;165,82;1,3541;1,322;45,036;69,983;33,562;57,291;21,12;5,38;27,063;3,0033;450,87;1,322
09/07/08 17:00;104,92;0,8478;0,8177;35,57;83,325;47,038;57,881;21,14;4,76;24,902;1,8941;447,6;0,8177
09/07/08 18:00;49,042;0,3857;0,3567;25,844;94,85;60,364;61,651;20,99;4,4801;22,758;0,8799;438,31;0,3567
09/07/08 19:00;61,484;0,4868;0,4576;16,272;105,62;73,444;75,326;21,09;4,6899;23,297;1,103;441,33;0,4576
09/07/08 20:00;16,037;0,1208;0,0723;7,1867;116,32;86,147;131,14;19,8;4,6201;20,393;0,2863;422;0,0723
09/07/08 21:00;0;0;0;1,4298;123,88;90;174,06;18,99;4,41;0;0;0;0
09/07/08 22:00;0;0;0;0;0;90;0;18,15;4,6899;0;0;0;0
09/07/08 23:00;0;0;0;0;0;90;0;17,56;5,1001;0;0;0;0
10/07/08 00:00;0;0;0;0;0;90;0;16,99;5,38;0;0;0;0
10/07/08 01:00;0;0;0;0;0;90;0;16,55;5,4499;0;0;0;0
10/07/08 02:00;0;0;0;0;0;90;0;16,22;5,2401;0;0;0;0
10/07/08 03:00;0;0;0;0;0;90;0;16,11;5,17;0;0;0;0
10/07/08 04:00;0;0;0;0;0;90;0;16,09;5,17;0;0;0;0
10/07/08 05:00;0;0;0;1,8775;-123,04;90;177,65;16,02;5,03;0;0;0;0
10/07/08 06:00;8,9215;0,0642;0,005;8,1222;-114,97;90;168,58;16,04;5,17;16,367;0,1535;418,42;0,005
10/07/08 07:00;21,365;0,1655;0,1254;17,286;-104,28;87,591;151,08;16,1;5,4499;16,878;0,3805;434,89;0,1254
10/07/08 08:00;78,938;0,6438;0,6143;26,897;-93,454;74,93;128,12;16,84;5,5899;19,661;1,4202;453,29;0,6143
10/07/08 09:00;53,265;0,4272;0,3982;36,615;-81,77;61,877;105,35;17,47;6,0001;19,383;0,9562;446,81;0,3982
10/07/08 10:00;83,958;0,6821;0,6526;46,011;-68,11;48,567;88,177;18,31;6,14;21,315;1,5125;451;0,6526
10/07/08 11:00;100,98;0,8239;0,794;54,4;-50,719;35,099;76,7;18,68;5,4499;22,293;1,822;452,22;0,794
10/07/08 12:00;121,1;0,9901;0,9595;60,571;-27,387;21,573;69,096;19,36;5,2401;23,694;2,1883;452,47;0,9595
10/07/08 13:00;88,051;0,7152;0,6856;62,76;1,7465;8,3096;63,945;18,8;5,8601;21,953;1,5874;450,54;0,6856
10/07/08 14:00;107,97;0,8833;0,8531;60,028;30,422;6,9016;60,439;18,55;5,4499;22,412;1,9494;453,12;0,8531
10/07/08 15:00;197,96;1,6393;1,6056;53,518;52,985;20,035;58,19;18,39;4,8299;25,471;3,589;456,76;1,6056
10/07/08 16:00;164,86;1,3627;1,3305;44,964;69,833;33,558;57,144;18,31;4,14;24,204;2,9854;456,46;1,3305
10/07/08 17:00;121,31;0,9963;0,9656;35,503;83,19;47,038;57,697;18,34;3,52;22,677;2,1918;454,55;0,9656
10/07/08 18:00;49,976;0,397;0,3679;25,778;94,728;60,371;61,392;19;2,9701;20,797;0,8967;442,71;0,3679
10/07/08 19:00;57,723;0,4604;0,4313;16,202;105,5;73,459;74,902;19,08;2,41;21,151;1,0355;444,6;0,4313
10/07/08 20:00;10,451;0,0775;0,0208;7,1103;116,22;86,173;130,98;17,63;3,52;18,021;0,1852;418,57;0,0208
10/07/08 21:00;0;0;0;1,4827;123,59;90;173,71;17;3,1001;0;0;0;0
10/07/08 22:00;0;0;0;0;0;90;0;16,22;2,62;0;0;0;0
10/07/08 23:00;0;0;0;0;0;90;0;15,47;2,4801;0;0;0;0
11/07/08 00:00;0;0;0;0;0;90;0;15,21;2,5499;0;0;0;0
11/07/08 01:00;0;0;0;0;0;90;0;14,68;2,9701;0;0;0;0
11/07/08 02:00;0;0;0;0;0;90;0;14,65;3,38;0;0;0;0
11/07/08 03:00;0;0;0;0;0;90;0;14,49;3,66;0;0;0;0
11/07/08 04:00;0;0;0;0;0;90;0;14,4;3,8601;0;0;0;0
11/07/08 05:00;0;0;0;1,8899;-122,8;90;177,63;14,21;3,93;0;0;0;0
11/07/08 06:00;8,9194;0,0648;0,0057;8,0015;-114,91;90;168,74;14,17;3,8601;14,497;0,1533;422,41;0,0057
11/07/08 07:00;107,56;0,8382;0,8082;17,169;-104,21;87,677;151,21;14,56;3,8601;18,157;1,8197;460,62;0,8082
11/07/08 08:00;201,7;1,6294;1,5958;26,782;-93,376;75,008;128,17;15,2;5,31;22,123;3,5186;463,09;1,5958
11/07/08 09:00;421,64;3,442;3,3884;36,5;-81,684;61,947;105,31;16,24;5,17;31,176;7,5857;453,75;3,3884
11/07/08 10:00;404,91;3,3465;3,2941;45,891;-68,021;48,631;88,083;17,42;5,17;32,012;7,4061;451,86;3,2941
11/07/08 11:00;573,9;4,6668;4,5954;54,274;-50,642;35,159;76,59;18,06;5,17;39,03;10,601;440,21;4,5954
11/07/08 12:00;497,99;4,07;4,0081;60,437;-27,36;21,634;68,981;18,69;5,17;36,804;9,1724;443,72;4,0081
11/07/08 13:00;397,29;3,2581;3,2069;62,629;1,6735;8,3932;63,829;19,17;5,17;33,494;7,2618;448,67;3,2069
11/07/08 14:00;317,56;2,6133;2,5705;59,917;30,272;6,941;60,317;19,54;5,17;30,952;5,7834;451,86;2,5705
11/07/08 15:00;856,9;6,6474;6,5293;53,427;52,819;20,036;58,056;19,95;5,2401;51,981;16,027;414,77;6,5293
11/07/08 16:00;505,31;4,114;4,0516;44,885;69,679;33,558;56,989;20,03;5,31;38,499;9,3398;440,48;4,0516
11/07/08 17:00;109,73;0,8928;0,8626;35,43;83,051;47,042;57,503;19,87;5,4499;23,799;1,9814;450,59;0,8626
11/07/08 18:00;325,78;2,6754;2,6317;25,706;94,602;60,382;61,12;18;5,4499;29,594;5,8815;454,88;2,6317
11/07/08 19:00;175,24;1,3544;1,3223;16,126;105,39;73,479;74,459;17,55;4,76;23,385;2,9576;457,95;1,3223
11/07/08 20:00;46,035;0,3007;0,2718;7,0279;116,11;86,203;130,82;16,53;6,0001;17,894;0,6779;443,6;0,2718
11/07/08 21:00;0;0;0;1,3944;123,49;90;174,04;15,48;5,66;0;0;0;0
11/07/08 22:00;0;0;0;0;0;90;0;14,97;5,5899;0;0;0;0
11/07/08 23:00;0;0;0;0;0;90;0;14,5;5,2401;0;0;0;0
12/07/08 00:00;0;0;0;0;0;90;0;14,03;4,9;0;0;0;0
12/07/08 01:00;0;0;0;0;0;90;0;13,85;4,76;0;0;0;0
12/07/08 02:00;0;0;0;0;0;90;0;13,48;4,41;0;0;0;0
12/07/08 03:00;0;0;0;0;0;90;0;13,16;4,0699;0;0;0;0
12/07/08 04:00;0;0;0;0;0;90;0;13,18;3,93;0;0;0;0
12/07/08 05:00;0;0;0;1,7614;-122,75;90;177,79;12,89;3,66;0;0;0;0
12/07/08 06:00;43,016;0,3487;0,3197;7,8767;-114,85;90;168,9;12,87;3,4499;14,41;0,7693;453,22;0,3197
12/07/08 07:00;105,38;0,8456;0,8156;17,048;-104,13;87,765;151,34;13,29;3,1001;16,894;1,8254;463,25;0,8156
12/07/08 08:00;103,89;0,8636;0,8334;26,663;-93,292;75,086;128,22;13,65;3,66;17,335;1,8663;462,72;0,8334
12/07/08 09:00;97,704;0,8101;0,7801;36,38;-81,592;62,018;105,26;14,66;3,66;18,142;1,7606;460,09;0,7801
12/07/08 10:00;309,62;2,5911;2,5486;45,768;-67,925;48,696;87,981;15,43;3,66;26,497;5,6207;460,99;2,5486
12/07/08 11:00;558,85;4,5898;4,5202;54,142;-50,556;35,22;76,472;16,22;3,7201;36,589;10,318;444,84;4,5202
12/07/08 12:00;533,51;4,3846;4,3186;60,297;-27,327;21,695;68,86;16,57;3,93;35,978;9,8357;445,78;4,3186
12/07/08 13:00;480,62;3,9672;3,9067;62,492;1,6042;8,4798;63,705;16,86;4,0699;34,299;8,8458;448,48;3,9067
12/07/08 14:00;723,5;5,8113;5,7128;59,798;30,121;6,9875;60,187;16,85;4,28;43,561;13,438;432,44;5,7128
12/07/08 15:00;538,93;4,4345;4,3679;53,329;52,65;20,042;57,915;16,77;4,28;36,443;9,9665;444,94;4,3679
12/07/08 16:00;491,27;4,0719;4,01;44,8;69,52;33,561;56,827;16,3;4,2099;34,18;9,0713;448,88;4,01
12/07/08 17:00;227,11;1,9007;1,8652;35,352;82,908;47,05;57,3;16,23;3,93;24,347;4,1231;461;1,8652
12/07/08 18:00;191,36;1,5936;1,5602;25,628;94,472;60,396;60,836;16,08;3,7201;22,883;3,4545;461,31;1,5602
12/07/08 19:00;30,528;0,2418;0,2129;16,045;105,27;73,502;73,997;15,54;3,4499;16,645;0,5467;442,21;0,2129
12/07/08 20:00;18,77;0,1457;0,1019;6,9393;116;86,237;130,67;14,9;3,1001;15,587;0,3348;435,18;0,1019
12/07/08 21:00;0;0;0;1,2998;123,38;90;174,4;14,16;2,5499;0;0;0;0
12/07/08 22:00;0;0;0;0;0;90;0;13,61;2,2101;0;0;0;0
12/07/08 23:00;0;0;0;0;0;90;0;12,89;2,3401;0;0;0;0
13/07/08 00:00;0;0;0;0;0;90;0;12,54;2,4801;0;0;0;0
13/07/08 01:00;0;0;0;0;0;90;0;12,27;2,5499;0;0;0;0
13/07/08 02:00;0;0;0;0;0;90;0;11,92;2,5499;0;0;0;0
13/07/08 03:00;0;0;0;0;0;90;0;11,82;2,41;0;0;0;0
13/07/08 04:00;0;0;0;0;0;90;0;11,41;2,28;0;0;0;0
13/07/08 05:00;0;0;0;1,7653;-122,5;90;177,78;11,12;2,2101;0;0;0;0
13/07/08 06:00;40,572;0,3307;0,3018;7,7477;-114,78;90;169,07;11,05;1,86;12,501;0,7251;456,15;0,3018
13/07/08 07:00;91,822;0,7496;0,7199;16,924;-104,05;87,855;151,48;12,49;1,79;15,685;1,6166;463,69;0,7199
13/07/08 08:00;138,96;1,1577;1,1264;26,541;-93,201;75,166;128,26;13,31;2,4801;18,204;2,4864;465,62;1,1264
13/07/08 09:00;439,08;3,6028;3,547;36,257;-81,492;62,089;105,2;14,36;2,6899;29,875;7,8889;456,69;3,547
13/07/08 10:00;594,02;4,8728;4,7965;45,64;-67,821;48,76;87,871;15,3;2,9;36,951;10,964;444,44;4,7965
13/07/08 11:00;770,03;6,1659;6,0591;54,006;-50,463;35,281;76,346;16,01;3,03;44,501;14,332;430,23;6,0591
13/07/08 12:00;829,7;6,5618;6,4457;60,151;-27,286;21,757;68,731;16,74;3,17;47,591;15,49;423,63;6,4457
13/07/08 13:00;956,04;7,3821;7,2466;62,349;1,5385;8,5695;63,574;17,12;3,4499;52,951;17,899;412,44;7,2466
13/07/08 14:00;909,87;7,0772;6,9489;59,673;29,969;7,0413;60,051;17,33;3,79;51,342;17,021;415,8;6,9489
13/07/08 15:00;930,14;7,2085;7,0771;53,224;52,477;20,052;57,767;17,51;3,93;52,365;17,425;413,69;7,0771
13/07/08 16:00;812,7;6,4313;6,3183;44,71;69,358;33,568;56,656;17,4;3,8601;47,64;15,182;423,62;6,3183
13/07/08 17:00;645,26;5,2351;5,1502;35,267;82,761;47,061;57,088;16,9;3,8601;40,593;11,959;437,77;5,1502
13/07/08 18:00;436,3;3,5625;3,5073;25,544;94,339;60,414;60,54;16,62;3,66;32,142;7,8807;452,05;3,5073
13/07/08 19:00;227,69;1,7142;1,68;15,957;105,15;73,529;73,516;16,18;3,52;23,498;3,7171;461,18;1,68
13/07/08 20:00;52,634;0,2921;0,2632;6,8446;115,89;86,276;130,53;15,46;2,9;16,78;0,656;445,32;0,2632
13/07/08 21:00;0;0;0;1,3349;123,09;90;174,12;14,49;2,0699;0;0;0;0
13/07/08 22:00;0;0;0;0;0;90;0;13,46;1,4501;0;0;0;0
13/07/08 23:00;0;0;0;0;0;90;0;13,63;0,62;0;0;0;0
14/07/08 00:00;0;0;0;0;0;90;0;11,71;1,1;0;0;0;0
14/07/08 01:00;0;0;0;0;0;90;0;10,31;1,5901;0;0;0;0
14/07/08 02:00;0;0;0;0;0;90;0;10,01;1,9299;0;0;0;0
14/07/08 03:00;0;0;0;0;0;90;0;9,9601;2;0;0;0;0
14/07/08 04:00;0;0;0;0;0;90;0;10,2;2,0699;0;0;0;0
14/07/08 05:00;0;0;0;1,6282;-122,43;90;177,95;10,34;2,0699;0;0;0;0
14/07/08 06:00;34,871;0,2825;0,2536;7,6147;-114,7;90;169,24;10,54;1,9299;11,787;0,6212;454,83;0,2536
14/07/08 07:00;83,552;0,5428;0,5135;16,795;-103,96;87,946;151,62;12,39;1,79;14,731;1,1794;460,21;0,5135
14/07/08 08:00;269,19;1,9765;1,9404;26,415;-93,104;75,246;128,31;14,67;2,4801;23,045;4,2596;464,02;1,9404
14/07/08 09:00;480,64;3,894;3,8344;36,13;-81,386;62,161;105,13;15,78;2,5499;32,77;8,6266;451,4;3,8344
14/07/08 10:00;678,62;5,4706;5,3802;45,508;-67,71;48,826;87,752;16,89;2,3401;41,802;12,557;435,65;5,3802
14/07/08 11:00;848,2;6,6454;6,5273;53,865;-50,362;35,342;76,213;17,96;2,2101;49,549;15,836;419,63;6,5273
14/07/08 12:00;953,06;7,2996;7,1661;60;-27,238;21,82;68,595;18,97;2,2101;54,759;17,85;408,95;7,1661
14/07/08 13:00;1013,3;7,6388;7,4972;62,198;1,4766;8,6624;63,437;19,74;2,3401;57,927;18,973;402,61;7,4972
14/07/08 14:00;1000,8;7,5335;7,3945;59,54;29,817;7,1027;59,908;20,53;2,4801;58,247;18,738;402,05;7,3945
14/07/08 15:00;943,25;7,1741;7,0436;53,113;52,302;20,066;57,612;20,81;2,4801;56,28;17,668;406,05;7,0436
14/07/08 16:00;817,45;6,3553;6,2441;44,613;69,191;33,579;56,478;20,98;2,6899;51,507;15,282;415,86;6,2441
14/07/08 17:00;636,82;5,0931;5,0116;35,176;82,61;47,075;56,866;20,3;3,1001;43,743;11,799;431,64;5,0116
14/07/08 18:00;438,78;3,5349;3,48;25,454;94,201;60,435;60,231;19,62;3,17;35,273;7,93;445,75;3,48
14/07/08 19:00;228,47;1,699;1,6649;15,863;105,02;73,56;73,014;18,7;2,8299;26,049;3,7245;456,17;1,6649
14/07/08 20:00;49,219;0,2828;0,2539;6,7438;115,77;86,319;130,39;17,93;2,14;19,227;0,643;439,83;0,2539
14/07/08 21:00;0;0;0;1,2279;122,98;90;174,55;16,77;1,4501;0;0;0;0
14/07/08 22:00;0;0;0;0;0;90;0;15,46;0,9;0;0;0;0
14/07/08 23:00;0;0;0;0;0;90;0;14,04;1,1699;0;0;0;0
15/07/08 00:00;0;0;0;0;0;90;0;12,93;1,4501;0;0;0;0
15/07/08 01:00;0;0;0;0;0;90;0;12,47;1,7201;0;0;0;0
15/07/08 02:00;0;0;0;0;0;90;0;12,69;2;0;0;0;0
15/07/08 03:00;0;0;0;0;0;90;0;12,83;2,3401;0;0;0;0
15/07/08 04:00;0;0;0;0;0;90;0;13,26;2,4801;0;0;0;0
15/07/08 05:00;0;0;0;1,6241;-122,17;90;177,94;13,36;2,4801;0;0;0;0
15/07/08 06:00;14,583;0,1104;0,06;7,4777;-114,62;90;169,41;14,05;2,41;14,58;0,2555;432,15;0,06
15/07/08 07:00;62,312;0,507;0,4778;16,663;-103,87;88,038;151,76;15,2;2,28;17,425;1,1176;453,67;0,4778
15/07/08 08:00;124,53;1,0241;0,9934;26,285;-93,001;75,328;128,35;16,33;2,8299;20,739;2,2324;458,76;0,9934
15/07/08 09:00;135,36;1,1177;1,0866;35,999;-81,274;62,234;105,06;17,25;3,38;22,075;2,4429;457,53;1,0866
15/07/08 10:00;199,07;1,6465;1,6127;45,372;-67,591;48,892;87,624;18,4;3,52;25,512;3,6048;456,75;1,6127
15/07/08 11:00;146,32;1,201;1,1695;53,719;-50,254;35,404;76,071;19,36;3,79;24,593;2,6467;453,77;1,1695
15/07/08 12:00;249,04;2,0463;2,0097;59,843;-27,184;21,884;68,452;20,27;4,14;29,2;4,5192;452,8;2,0097
15/07/08 13:00;150,05;1,2255;1,1939;62,041;1,4186;8,7586;63,292;20,69;4,28;26,066;2,7158;451,25;1,1939
15/07/08 14:00;163,72;1,3366;1,3046;59,401;29,665;7,172;59,759;21,13;4,3401;26,998;2,9651;450,79;1,3046
15/07/08 15:00;485,02;3,9273;3,8673;52,995;52,124;20,084;57,45;21,33;4,41;39,024;8,9431;439,14;3,8673
15/07/08 16:00;430,22;3,5015;3,4471;44,509;69,021;33,593;56,292;21,44;4,4801;37,096;7,9208;442,07;3,4471
15/07/08 17:00;238,06;1,9504;1,9145;35,08;82,455;47,093;56,636;21,24;4,55;29,792;4,3245;451,01;1,9145
15/07/08 18:00;163,73;1,3343;1,3022;25,358;94,061;60,461;59,91;20,9;4,14;26,751;2,9569;451,24;1,3022
15/07/08 19:00;122,54;0,96;0,9295;15,763;104,89;73,595;72,493;20,46;3,5901;24,69;2,1332;450,04;0,9295
15/07/08 20:00;41,627;0,274;0,2451;6,6369;115,66;86,366;130,26;19,61;3,1001;20,88;0,6284;435,95;0,2451
15/07/08 21:00;0;0;0;1,2513;122,68;90;174,32;18,39;3,38;0;0;0;0
15/07/08 22:00;0;0;0;0;0;90;0;17,6;3,66;0;0;0;0
15/07/08 23:00;0;0;0;0;0;90;0;17,11;4;0;0;0;0
16/07/08 00:00;0;0;0;0;0;90;0;16,59;4;0;0;0;0
16/07/08 01:00;0;0;0;0;0;90;0;16,15;4,14;0;0;0;0
16/07/08 02:00;0;0;0;0;0;90;0;15,45;4,28;0;0;0;0
16/07/08 03:00;0;0;0;0;0;90;0;15,19;4,2099;0;0;0;0
16/07/08 04:00;0;0;0;0;0;90;0;15,26;3,8601;0;0;0;0
16/07/08 05:00;0;0;0;1,4787;-122,09;90;178,13;15,22;3,8601;0;0;0;0
16/07/08 06:00;19,129;0,1468;0,1032;7,3368;-114,53;90;169,6;15,25;3,5901;15,943;0,3378;434,6;0,1032
16/07/08 07:00;36,195;0,2882;0,2593;16,527;-103,77;88,132;151,91;15,76;4,41;17,065;0,6484;444,51;0,2593
16/07/08 08:00;71,671;0,5843;0,5549;26,152;-92,892;75,411;128,39;16,33;4,3401;18,894;1,2893;453,17;0,5549
16/07/08 09:00;115,18;0,9504;0,9199;35,865;-81,155;62,307;104,98;16,69;4,28;20,797;2,0775;457,46;0,9199
16/07/08 10:00;63,402;0,5129;0,4836;45,233;-67,466;48,958;87,489;17,01;4,6201;19,281;1,1392;450,18;0,4836
16/07/08 11:00;98,16;0,8061;0,7762;53,569;-50,138;35,466;75,922;17;4,2099;20,507;1,7703;455,36;0,7762
16/07/08 12:00;138,23;1,1448;1,1135;59,681;-27,123;21,949;68,302;17,09;3,79;22,026;2,4996;458;1,1135
16/07/08 13:00;777,49;6,1577;6,0511;61,878;1,3647;8,8583;63,141;18,02;4,28;46,837;14,474;425,43;6,0511
16/07/08 14:00;901,02;6,9652;6,8396;59,255;29,513;7,2493;59,603;18,9;4,6899;52,603;16,85;413,37;6,8396
16/07/08 15:00;929,35;7,1426;7,0127;52,871;51,943;20,107;57,281;19,2;4,6899;54,065;17,404;410,39;7,0127
16/07/08 16:00;804,18;6,3241;6,2135;44,4;68,848;33,612;56,099;19,09;4,9;49,054;15,028;420,82;6,2135
